,president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp,datenumber
1178,Donald Trump,All polls,10/26/2018,11/20/2017,11/24/2017,Ipsos,B+,1597.0,a,0.1604721,0.0,36.1,59.5,36.558,58.231590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,50560,79805,11/29/2017,09:39:46 26 Oct 2018,736657.0
1179,Donald Trump,All polls,10/26/2018,11/19/2017,11/24/2017,Saint Leo University,C-,1000.0,a,0.8291478999999999,0.0,41.2,54.1,40.001459999999994,54.5098,,,http://polls.saintleo.edu/wp-content/uploads/2013/12/Saint-Leo-University-Polling-Institute_National-Politics-Results_US-and-FL_DATA-Findings_Nov_-2017.pdf,50633,79913,12/5/2017,09:39:46 26 Oct 2018,736657.0
1180,Donald Trump,All polls,10/26/2018,11/21/2017,11/25/2017,Morning Consult,B-,1994.0,rv,0.702944,0.0,43.0,52.0,39.96395,54.15501999999999,,,https://morningconsult.com/wp-content/uploads/2017/11/171112_crosstabs_Politico_v1_AP.pdf,50555,79792,11/29/2017,09:39:46 26 Oct 2018,736658.0
1181,Donald Trump,All polls,10/26/2018,11/21/2017,11/25/2017,Ipsos,B+,1605.0,a,0.1604891,0.0,38.5,56.4,38.958,55.13159,,T,http://polling.reuters.com/#poll/CP3_2/,50558,79803,11/29/2017,09:39:46 26 Oct 2018,736658.0
1182,Donald Trump,All polls,10/26/2018,11/21/2017,11/24/2017,Gallup,B,1500.0,a,0.1148367,0.0,38.0,55.0,39.03185,53.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50505,79710,11/25/2017,09:39:46 26 Oct 2018,736657.0
1183,Donald Trump,All polls,10/26/2018,11/22/2017,11/26/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.08257410000000001,0.0,43.0,55.0,37.67122,55.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50507,79712,11/27/2017,09:39:46 26 Oct 2018,736659.0
1184,Donald Trump,All polls,10/26/2018,11/22/2017,11/26/2017,Ipsos,B+,1685.0,a,0.16763599999999998,0.0,37.3,57.6,37.758,56.33158,,T,http://polling.reuters.com/#poll/CP3_2/,50557,79802,11/29/2017,09:39:46 26 Oct 2018,736659.0
1185,Donald Trump,All polls,10/26/2018,11/22/2017,11/25/2017,Gallup,B,1500.0,a,0.22799389999999997,0.0,37.0,57.0,38.03185,55.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50506,79711,11/26/2017,09:39:46 26 Oct 2018,736658.0
1186,Donald Trump,All polls,10/26/2018,11/23/2017,11/27/2017,Ipsos,B+,1922.0,a,0.19027829999999998,0.0,37.9,57.5,38.35801,56.231590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,50556,79801,11/29/2017,09:39:46 26 Oct 2018,736660.0
1187,Donald Trump,All polls,10/26/2018,11/24/2017,11/26/2017,Gallup,B,1500.0,a,0.15152349999999998,0.0,37.0,57.0,38.03185,55.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50508,79713,11/27/2017,09:39:46 26 Oct 2018,736659.0
1188,Donald Trump,All polls,10/26/2018,11/23/2017,11/27/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.24630259999999998,0.0,42.0,56.0,36.67122,56.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50509,79714,11/28/2017,09:39:46 26 Oct 2018,736660.0
1189,Donald Trump,All polls,10/26/2018,11/25/2017,11/27/2017,Gallup,B,1500.0,a,0.1510855,0.0,37.0,56.0,38.03185,54.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50510,79715,11/28/2017,09:39:46 26 Oct 2018,736660.0
1190,Donald Trump,All polls,10/26/2018,11/24/2017,11/28/2017,Ipsos,B+,1970.0,a,0.1942556,0.0,37.8,57.4,38.258,56.13159,,T,http://polling.reuters.com/#poll/CP3_2/,50610,79864,12/1/2017,09:39:46 26 Oct 2018,736661.0
1191,Donald Trump,All polls,10/26/2018,11/23/2017,11/28/2017,SurveyMonkey,D-,14040.0,a,0.3435946,0.0,39.0,60.0,36.68448,58.73281,,,https://www.surveymonkey.com/curiosity/trump-job-disapproval-hits-new-high-of-60-percent/,50599,79847,11/30/2017,09:39:46 26 Oct 2018,736661.0
1192,Donald Trump,All polls,10/26/2018,11/26/2017,11/28/2017,YouGov,B,1500.0,a,0.9116957,0.0,39.0,53.0,39.98506,55.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8hs5rikuhd/econTabReport.pdf,50554,79789,11/29/2017,09:39:46 26 Oct 2018,736661.0
1193,Donald Trump,All polls,10/26/2018,11/26/2017,11/28/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.13666170000000002,0.0,41.0,57.0,35.67122,57.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50539,79761,11/29/2017,09:39:46 26 Oct 2018,736661.0
1194,Donald Trump,All polls,10/26/2018,11/26/2017,11/28/2017,Gallup,B,1500.0,a,0.15065179999999997,0.0,38.0,55.0,39.03185,53.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50550,79782,11/29/2017,09:39:46 26 Oct 2018,736661.0
1195,Donald Trump,All polls,10/26/2018,11/25/2017,11/29/2017,Ipsos,B+,1962.0,a,0.19295120000000002,0.0,37.7,57.0,38.158,55.731590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,50609,79863,12/1/2017,09:39:46 26 Oct 2018,736662.0
1196,Donald Trump,All polls,10/26/2018,11/27/2017,11/29/2017,Gallup,B,1500.0,a,0.1502224,0.0,36.0,57.0,37.03185,55.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50595,79843,11/30/2017,09:39:46 26 Oct 2018,736662.0
1197,Donald Trump,All polls,10/26/2018,11/26/2017,11/30/2017,Ipsos,B+,1928.0,a,0.1893878,0.0,37.1,57.4,37.558,56.13159,,T,http://polling.reuters.com/#poll/CP3_2/,50608,79862,12/1/2017,09:39:46 26 Oct 2018,736663.0
1198,Donald Trump,All polls,10/26/2018,11/27/2017,11/29/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1371383,0.0,42.0,56.0,36.67122,56.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50593,79840,11/30/2017,09:39:46 26 Oct 2018,736662.0
1199,Donald Trump,All polls,10/26/2018,11/28/2017,11/30/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1373726,0.0,44.0,55.0,38.67122,55.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50606,79857,12/1/2017,09:39:46 26 Oct 2018,736663.0
1200,Donald Trump,All polls,10/26/2018,11/27/2017,12/1/2017,Ipsos,B+,1908.0,a,0.18742999999999999,0.0,37.8,57.3,38.258,56.03159,,T,http://polling.reuters.com/#poll/CP3_2/,50631,79901,12/5/2017,09:39:46 26 Oct 2018,736664.0
1201,Donald Trump,All polls,10/26/2018,11/28/2017,11/30/2017,Gallup,B,1500.0,a,0.1497366,0.0,34.0,60.0,35.03185,58.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50607,79858,12/1/2017,09:39:46 26 Oct 2018,736663.0
1202,Donald Trump,All polls,10/26/2018,11/28/2017,11/29/2017,Lucid,B-,923.0,a,0.5964687,0.0,35.32,52.25,37.04704,54.86234,,,https://docs.google.com/spreadsheets/d/1m4UAIlB5AL1ahJl5LVNG9tYk-cMoOlmG_vbXxTNLMZw/edit#gid=316725040,50605,79855,11/30/2017,09:39:46 26 Oct 2018,736662.0
1203,Donald Trump,All polls,10/26/2018,11/29/2017,12/1/2017,Gallup,B,1500.0,a,0.1492851,0.0,33.0,62.0,34.03185,60.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50612,79872,12/2/2017,09:39:46 26 Oct 2018,736664.0
1204,Donald Trump,All polls,10/26/2018,11/28/2017,12/2/2017,Ipsos,B+,1656.0,a,0.1629338,0.0,37.0,57.3,37.458,56.03159,,T,http://polling.reuters.com/#poll/CP3_2/,50630,79900,12/5/2017,09:39:46 26 Oct 2018,736665.0
1205,Donald Trump,All polls,10/26/2018,11/29/2017,12/3/2017,Ipsos,B+,1594.0,a,0.15711470000000002,0.0,37.7,57.0,38.158,55.731590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,50629,79899,12/5/2017,09:39:46 26 Oct 2018,736666.0
1206,Donald Trump,All polls,10/26/2018,11/30/2017,12/2/2017,Gallup,B,1500.0,a,0.1488679,0.0,34.0,61.0,35.03185,59.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50613,79873,12/3/2017,09:39:46 26 Oct 2018,736665.0
1207,Donald Trump,All polls,10/26/2018,11/29/2017,12/3/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.0822876,0.0,42.0,56.0,36.67122,56.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50623,79888,12/4/2017,09:39:46 26 Oct 2018,736666.0
1208,Donald Trump,All polls,10/26/2018,11/27/2017,12/4/2017,IBD/TIPP,A-,901.0,a,1.5461850000000001,0.0,36.0,59.0,38.089890000000004,57.35941999999999,,,https://www.investors.com/politics/trumps-approval-rating-holds-steady-53-say-economy-is-improving-ibdtipp-poll/,50638,79921,12/6/2017,09:39:46 26 Oct 2018,736667.0
1209,Donald Trump,All polls,10/26/2018,11/29/2017,12/4/2017,Pew Research Center,B-,1503.0,a,1.539849,0.0,32.0,63.0,33.92552,60.12689,,,http://www.people-press.org/2017/12/07/stark-partisan-divisions-over-russia-probe-including-its-importance-to-the-nation/,50643,79926,12/7/2017,09:39:46 26 Oct 2018,736667.0
1210,Donald Trump,All polls,10/26/2018,11/30/2017,12/4/2017,Ipsos,B+,1552.0,a,0.1531162,0.0,38.3,56.8,38.758,55.53159,,T,http://polling.reuters.com/#poll/CP3_2/,50628,79898,12/5/2017,09:39:46 26 Oct 2018,736667.0
1211,Donald Trump,All polls,10/26/2018,12/1/2017,12/3/2017,Gallup,B,1500.0,a,0.1484851,0.0,35.0,60.0,36.03185,58.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50624,79889,12/4/2017,09:39:46 26 Oct 2018,736666.0
1212,Donald Trump,All polls,10/26/2018,11/29/2017,12/4/2017,Quinnipiac University,A-,1508.0,rv,1.557968,0.0,35.0,58.0,36.72704,56.528909999999996,,,https://poll.qu.edu/images/polling/us/us12052017_ufrt567.pdf/,50627,79892,12/5/2017,09:39:46 26 Oct 2018,736667.0
1213,Donald Trump,All polls,10/26/2018,12/1/2017,12/3/2017,Morning Consult,B-,1997.0,rv,0.8020877,0.0,45.0,51.0,41.96395,53.15501999999999,,,https://morningconsult.com/wp-content/uploads/2017/12/171117_crosstabs_POLITICO_v1_AP-1.pdf,50635,79915,12/6/2017,09:39:46 26 Oct 2018,736666.0
1214,Donald Trump,All polls,10/26/2018,11/30/2017,12/4/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.2429901,0.0,43.0,55.0,37.67122,55.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50625,79890,12/5/2017,09:39:46 26 Oct 2018,736667.0
1215,Donald Trump,All polls,10/26/2018,12/1/2017,12/5/2017,Ipsos,B+,1550.0,a,0.15282010000000001,0.0,36.9,59.2,37.35801,57.93159,,T,http://polling.reuters.com/#poll/CP3_2/,50651,79939,12/10/2017,09:39:46 26 Oct 2018,736668.0
1216,Donald Trump,All polls,10/26/2018,11/30/2017,12/6/2017,SurveyMonkey,D-,16149.0,a,0.3296243,0.0,39.0,58.0,36.68448,56.73281,,,https://drive.google.com/file/d/1HEa5GNlnSjzhB3YsH955nwlYxUAmnSxW/view?usp=sharing,50644,79928,12/7/2017,09:39:46 26 Oct 2018,736669.0
1217,Donald Trump,All polls,10/26/2018,12/2/2017,12/4/2017,Gallup,B,1500.0,a,0.1482256,0.0,35.0,60.0,36.03185,58.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50626,79891,12/5/2017,09:39:46 26 Oct 2018,736667.0
1218,Donald Trump,All polls,10/26/2018,12/3/2017,12/5/2017,YouGov,B,1500.0,a,0.9116957,0.0,37.0,51.0,37.98506,53.46565,,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/jhdmzhxe6k/econTabReport.pdf,50636,79917,12/6/2017,09:39:46 26 Oct 2018,736668.0
1219,Donald Trump,All polls,10/26/2018,11/30/2017,12/8/2017,icitizen,,2887.0,a,1.043359,0.0,29.0,71.0,30.746270000000003,65.04888000000001,,,https://projects.fivethirtyeight.com.s3.amazonaws.com/polls/2018_icitizen_national.pdf,50950,80591,2/28/2018,09:39:46 26 Oct 2018,736671.0
1220,Donald Trump,All polls,10/26/2018,12/3/2017,12/5/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1344279,0.0,42.0,56.0,36.67122,56.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50634,79914,12/6/2017,09:39:46 26 Oct 2018,736668.0
1221,Donald Trump,All polls,10/26/2018,12/3/2017,12/5/2017,Gallup,B,1500.0,a,0.1485241,0.0,36.0,59.0,37.03185,57.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50637,79920,12/6/2017,09:39:46 26 Oct 2018,736668.0
1222,Donald Trump,All polls,10/26/2018,12/2/2017,12/6/2017,Ipsos,B+,1532.0,a,0.15065479999999998,0.0,37.1,59.1,37.558,57.83158,,T,http://polling.reuters.com/#poll/CP3_2/,50650,79938,12/10/2017,09:39:46 26 Oct 2018,736669.0
1223,Donald Trump,All polls,10/26/2018,12/3/2017,12/5/2017,CBS News,A-,1120.0,a,1.8636540000000001,0.0,36.0,57.0,37.27867,56.30347,,,https://www.realclearpolitics.com/docs/CBS_News_Dec_7th_2017.pdf,50641,79924,12/7/2017,09:39:46 26 Oct 2018,736668.0
1224,Donald Trump,All polls,10/26/2018,12/4/2017,12/6/2017,Gallup,B,1500.0,a,0.1489069,0.0,37.0,59.0,38.03185,57.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50642,79925,12/7/2017,09:39:46 26 Oct 2018,736669.0
1225,Donald Trump,All polls,10/26/2018,12/3/2017,12/7/2017,Ipsos,B+,1499.0,a,0.1467234,0.0,36.7,59.1,37.158,57.83158,,T,http://polling.reuters.com/#poll/CP3_2/,50649,79937,12/10/2017,09:39:46 26 Oct 2018,736670.0
1226,Donald Trump,All polls,10/26/2018,12/5/2017,12/5/2017,Lucid,B-,859.0,a,0.5776101,0.0,34.82,50.18,36.54704,52.79234,,,https://docs.google.com/spreadsheets/d/1hopgHDTvUYJhSlc7s5cp2tLRhz7U74Jj3Rz3Ab32hYI/edit#gid=486397006,50639,79922,12/6/2017,09:39:46 26 Oct 2018,736668.0
1227,Donald Trump,All polls,10/26/2018,12/4/2017,12/6/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1350247,0.0,44.0,55.0,38.67122,55.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50640,79923,12/7/2017,09:39:46 26 Oct 2018,736669.0
1228,Donald Trump,All polls,10/26/2018,12/5/2017,12/7/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1353717,0.0,42.0,56.0,36.67122,56.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50645,79930,12/8/2017,09:39:46 26 Oct 2018,736670.0
1229,Donald Trump,All polls,10/26/2018,12/5/2017,12/7/2017,Gallup,B,1500.0,a,0.1490717,0.0,38.0,58.0,39.03185,56.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50646,79931,12/8/2017,09:39:46 26 Oct 2018,736670.0
1230,Donald Trump,All polls,10/26/2018,12/4/2017,12/8/2017,Ipsos,B+,1499.0,a,0.1456449,0.0,35.9,59.9,36.35801,58.63159,,T,http://polling.reuters.com/#poll/CP3_2/,50663,79964,12/12/2017,09:39:46 26 Oct 2018,736671.0
1231,Donald Trump,All polls,10/26/2018,12/4/2017,12/7/2017,Marist College,A,1267.0,a,2.259826,0.0,37.0,56.0,38.05761,57.019009999999994,,,http://maristpoll.marist.edu/wp-content/misc/usapolls/us171204_KoC/Marist%20Poll%20National%20Nature%20of%20the%20Sample%20and%20Tables_December%202017.pdf#page=3,50655,79949,12/12/2017,09:39:46 26 Oct 2018,736670.0
1232,Donald Trump,All polls,10/26/2018,12/5/2017,12/6/2017,SurveyMonkey,D-,2524.0,a,0.056841300000000004,0.0,36.0,61.0,33.68448,59.73281,,,https://www.documentcloud.org/documents/4328169-SurveyMonkey-VICE-News-Tax-Reform-Poll-Topline.html,50702,80030,12/18/2017,09:39:46 26 Oct 2018,736669.0
1233,Donald Trump,All polls,10/26/2018,12/5/2017,12/9/2017,Ipsos,B+,1463.0,a,0.1407619,0.0,34.9,60.9,35.35801,59.63159,,T,http://polling.reuters.com/#poll/CP3_2/,50662,79963,12/12/2017,09:39:46 26 Oct 2018,736672.0
1234,Donald Trump,All polls,10/26/2018,12/6/2017,12/8/2017,Gallup,B,1500.0,a,0.1492687,0.0,37.0,58.0,38.03185,56.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50647,79932,12/9/2017,09:39:46 26 Oct 2018,736671.0
1235,Donald Trump,All polls,10/26/2018,12/6/2017,12/10/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.08116519999999999,0.0,42.0,56.0,36.67122,56.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50652,79946,12/11/2017,09:39:46 26 Oct 2018,736673.0
1236,Donald Trump,All polls,10/26/2018,12/7/2017,12/9/2017,Gallup,B,1500.0,a,0.1494987,0.0,36.0,59.0,37.03185,57.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50648,79933,12/10/2017,09:39:46 26 Oct 2018,736672.0
1237,Donald Trump,All polls,10/26/2018,12/6/2017,12/10/2017,Ipsos,B+,1413.0,a,0.13432550000000001,0.0,34.7,60.5,35.158,59.231590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,50661,79962,12/12/2017,09:39:46 26 Oct 2018,736673.0
1238,Donald Trump,All polls,10/26/2018,12/7/2017,12/11/2017,AP-NORC,,1020.0,a,1.258206,0.0,32.0,67.0,33.54074,62.66486999999999,,,http://www.apnorc.org/PDFs/AP-NORC%20December%202017/AP%20Custom%20Poll%20Topline%20December_Trump.pdf,50694,80012,12/15/2017,09:39:46 26 Oct 2018,736674.0
1239,Donald Trump,All polls,10/26/2018,12/8/2017,12/10/2017,Gallup,B,1500.0,a,0.1495827,0.0,35.0,60.0,36.03185,58.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50653,79947,12/11/2017,09:39:46 26 Oct 2018,736673.0
1240,Donald Trump,All polls,10/26/2018,12/6/2017,12/11/2017,Quinnipiac University,A-,1211.0,rv,1.254772,0.0,37.0,57.0,38.72704,55.528909999999996,,,https://poll.qu.edu/images/polling/us/us12122017_ukko63.pdf/,50658,79954,12/12/2017,09:39:46 26 Oct 2018,736674.0
1241,Donald Trump,All polls,10/26/2018,12/7/2017,12/11/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.24203139999999998,0.0,41.0,57.0,35.67122,57.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50654,79948,12/12/2017,09:39:46 26 Oct 2018,736674.0
1242,Donald Trump,All polls,10/26/2018,12/7/2017,12/11/2017,Ipsos,B+,1442.0,a,0.1350883,0.0,34.6,60.6,35.058,59.33158,,T,http://polling.reuters.com/#poll/CP3_2/,50660,79961,12/12/2017,09:39:46 26 Oct 2018,736674.0
1243,Donald Trump,All polls,10/26/2018,12/8/2017,12/12/2017,Ipsos,B+,1464.0,a,0.13498870000000002,0.0,33.3,61.3,33.758,60.03159,,T,http://polling.reuters.com/#poll/CP3_2/,50697,80018,12/15/2017,09:39:46 26 Oct 2018,736675.0
1244,Donald Trump,All polls,10/26/2018,12/9/2017,12/11/2017,Gallup,B,1500.0,a,0.1497915,0.0,35.0,60.0,36.03185,58.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50656,79952,12/12/2017,09:39:46 26 Oct 2018,736674.0
1245,Donald Trump,All polls,10/26/2018,12/8/2017,12/11/2017,Harris Interactive,C+,1989.0,rv,1.270628,0.0,41.0,59.0,37.2764,58.36305,,,http://harvardharrispoll.com/wp-content/uploads/2017/12/Final-HHP-December_Registered-Voters_Topline-Memo.pdf,50686,80001,12/13/2017,09:39:46 26 Oct 2018,736674.0
1246,Donald Trump,All polls,10/26/2018,12/8/2017,12/11/2017,Morning Consult,B-,1955.0,rv,0.7491583,0.0,43.0,52.0,39.96395,54.15501999999999,,,https://www.politico.com/f/?id=00000160-4b8b-d2ac-a1f2-fbff7cee0001,50657,79953,12/12/2017,09:39:46 26 Oct 2018,736674.0
1247,Donald Trump,All polls,10/26/2018,12/7/2017,12/13/2017,SurveyMonkey,D-,11427.0,a,0.2638831,0.0,40.0,58.0,37.68448,56.73281,,,https://drive.google.com/file/d/1JZ0P4BFVdT4XOnIcwsStLVa813EqYfRL/view,50690,80006,12/14/2017,09:39:46 26 Oct 2018,736676.0
1248,Donald Trump,All polls,10/26/2018,12/10/2017,12/12/2017,Gallup,B,1500.0,a,0.15012620000000002,0.0,36.0,59.0,37.03185,57.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50665,79974,12/13/2017,09:39:46 26 Oct 2018,736675.0
1249,Donald Trump,All polls,10/26/2018,12/10/2017,12/12/2017,YouGov,B,1500.0,a,0.9129274,0.0,38.0,51.0,38.98506,53.46565,,,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gptk5yjub1/econTabReport.pdf,50667,79977,12/13/2017,09:39:46 26 Oct 2018,736675.0
1250,Donald Trump,All polls,10/26/2018,12/10/2017,12/12/2017,Monmouth University,A+,806.0,a,1.735975,0.0,32.0,56.0,32.15524,57.72755,,,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_121317/,50666,79975,12/13/2017,09:39:46 26 Oct 2018,736675.0
1251,Donald Trump,All polls,10/26/2018,12/10/2017,12/12/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.13230870000000003,0.0,41.0,57.0,35.67122,57.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50664,79973,12/13/2017,09:39:46 26 Oct 2018,736675.0
1252,Donald Trump,All polls,10/26/2018,12/9/2017,12/13/2017,Ipsos,B+,1841.0,a,0.1670389,0.0,34.1,61.2,34.558,59.93159,,T,http://polling.reuters.com/#poll/CP3_2/,50696,80017,12/15/2017,09:39:46 26 Oct 2018,736676.0
1253,Donald Trump,All polls,10/26/2018,12/10/2017,12/13/2017,Hart Research/Public Opinion Strategies,A-,800.0,a,1.084379,0.0,42.0,49.0,41.27756,49.61168,,,https://www.cnbc.com/2017/12/18/economic-optimism-soaring-helping-trump-cnbc-survey.html,50704,80032,12/18/2017,09:39:46 26 Oct 2018,736676.0
1254,Donald Trump,All polls,10/26/2018,12/11/2017,12/13/2017,Gallup,B,1500.0,a,0.1504884,0.0,36.0,59.0,37.03185,57.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50688,80004,12/14/2017,09:39:46 26 Oct 2018,736676.0
1255,Donald Trump,All polls,10/26/2018,12/10/2017,12/14/2017,Ipsos,B+,2298.0,a,0.20551679999999997,0.0,34.9,61.0,35.35801,59.731590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,50695,80016,12/15/2017,09:39:46 26 Oct 2018,736677.0
1256,Donald Trump,All polls,10/26/2018,12/11/2017,12/13/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1319366,0.0,41.0,57.0,35.67122,57.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50687,80003,12/14/2017,09:39:46 26 Oct 2018,736676.0
1257,Donald Trump,All polls,10/26/2018,12/11/2017,12/12/2017,Public Policy Polling,B,862.0,rv,1.271942,0.0,41.0,56.0,40.32967,56.34305,,,https://www.publicpolicypolling.com/wp-content/uploads/2017/12/PPP_Release_National_121417.pdf,50689,80005,12/14/2017,09:39:46 26 Oct 2018,736675.0
